ID,TITULAR,RUC,TITULO_PROYECTO,UNIDAD_PROYECTO,TIPO,ACTIVIDAD,FECHA_INICIO,ESTADO,DESCRIPCION,LONGITUD,LATITUD,RESOLUCION,LABEL
625,AUTOPISTA DEL NORTE S.A.C.,20520929658,EXPLOTACIÓN Y OPERACIÓN DE LA CANTERA Y PLANTAS INDUSTRIALES “LA GRAMITA KM 345+500” DEL PROYECTO “SEGUNDA CALZADA RED VIAL Nº 4; PATIVILCA – DV. SALAVERRY”,EXPLOTACIÓN Y OPERACIÓN DE LA CANTERA Y PLANTAS INDUSTRIALES “LA GRAMITA KM 345+500” DEL PROYECTO “SEGUNDA CALZADA RED VIAL Nº 4; PATIVILCA – DV. SALAVERRY”,ITS,Transportes,20/02/2019,Aprobado,SIN DESCRIPCION,-78.27049889,-9.720189,RD N° 00085-2019-SENACE-PE/DEIN,
626,CONCESIONARIA INTEROCEÁNICA SUR - TRAMO 3 S.A.,20511129975,"ITS PARA EL ACOPIO, ZONA DE MEZCLA ASFÁLTICA Y MICROPAVIMENTO KM 499+600 LD DEL PROYECTO CORREDOR VIAL INTEROCEÁNICO SUR PERÚ-BRASIL, TRAMO N° 3 PUENTE INAMBARI – IÑAPARI","INFORME TÉCNICO SUSTENTATORIO PARA EL ACOPIO, ZONA DE MEZCLA ASFÁLTICA Y MICROPAVIMENTO KM 499+600 LD DEL PROYECTO CORREDOR VIAL INTEROCEÁNICO SUR PERÚ-BRASIL, TRAMO N° 3 PUENTE INAMBARI – IÑAPARI",ITS,Transportes,03/03/2020,Aprobado,SIN DESCRIPCION,-69.13090882,-12.04521408,RD N° 072-2020-SENACE-PE,
627,MUNICIPALIDAD PROVINCIAL CHACHAPOYAS,20168007168,CREACION DEL CAMINO VECINAL LA JALCA-CHICHINYA-WINTO-YANACUCHIA-TINGO MONTE-CHALACCHIN-NUEVO PROGRESO- NUEVO HUACAS DEL DISTRITO DE LA JALCA - PROVINCIA DE CHACHAPOYAS - DEPARTAMENTO DE AMAZONAS,CAMINO VECINAL,Clasificación,Transportes,05/10/2020,Aprobado,SIN DESCRIPCION,-77.80370372,-6.47345211,RD N° 00024-2021-SENACE-PE/DEIN,
629,GENRENT DEL PERÚ S.A.C.,20567129331,INFORME TÉCNICO SUSTENTATORIO (ITS) IMPLEMENTACIÓN DE MEJORAS TECNOLÓGICAS PARA LA MITIGACIÓN DE RUIDO EN LA CENTRAL TÉRMICA IQUITOS NUEVA,C.T. IQUITOS NUEVA,ITS,Electricidad,21/11/2019,Aprobado,SIN DESCRIPCION,-73.21923662,-3.64086648,RD N° 00026-2020-SENACE-PE/DEAR,
630,MINSUR S.A.,20100136741,TERCER INFORME TÉCNICO SUSTENTATORIO DE LA UNIDAD MINERA NUEVA ACUMULACIÓN QUENAMARI - SAN RAFAEL,U.M. SAN RAFAEL,ITS,Minería,26/07/2017,Aprobado,SIN DESCRIPCION,-70.32541821,-14.22957477,RD N° 239-2017-SENACE/DCA,
631,CNPC PERÚ S.A.,20601434335,INFORME TÉCNICO SUSTENTATORIO PARA LA MODIFICACIÓN DE LA PROFUNDIDAD DE 07 POZOS DE DESARROLLO EN EL LOTE X,U.M. ANTAPITE,ITS,Minería,18/04/2018,Aprobado,SIN DESCRIPCION,-81.1897,-4.2834,RD N° 079-2018-SENACE-JEF/DEAR,
632,ENGIE ENERGÍA PERÚ S.A.,20333363900,ITS PARA EL PROYECTO DE MODIFICACIÓN DEL DEPÓSITO DE CENIZAS Y DEL PATIO DE ALMACENAMIENTO TEMPORAL DE LA CENTRAL TERMOELÉCTRICA ILO 2,SIN UNIDAD,ITS,Electricidad,13/08/2019,Aprobado,SIN DESCRIPCION,-71.18746592,-17.77545013,RD N° 163-2019-SENACE-PE/DEAR,
665,INVERSIONES AMBIENTALES CAMED SOCIEDAD ANONIMA CERRADA - INVERSIONES AMBIENTALES CAMED S.A.C.,20603312431,PLANTA DE PIROLISIS PARA LA REVALORIZACION DE NFU,PLANTA DE PIROLISIS PARA LA REVALORIZACION DE NFU,Clasificación,Residuos Sólidos,27/07/2019,Aprobado,SIN DESCRIPCION,-71.84829881,-16.6453027,RD N° 00009-2020-SENACE-PE/DEIN,
666,EDEGEL S.A.A.,20330791412,HER 1,HER1,Clasificación,Electricidad,22/06/2016,Aprobado,SIN DESCRIPCION,-76.7728,-11.9688,RD N° 073-2016-SENACE/DCA,
667,EL MOLLE VERDE S.A.C.,20543588734,ESTUDIO DE IMPACTO AMBIENTAL DETALLADO (EIAD) DEL PROYECTO TRAPICHE,TRAPICHE,PPC,Minería,08/11/2022,Aprobado,SIN DESCRIPCION,-72.8689006,-14.50817031,RD N° 000442023-SENACE-PE/DEAR,
668,COMPAÑIA MINERA CARAVELI S.A.C.,20126702737,SEGUNDA MODIFICACIÓN DEL ESTUDIO DE IMPACTO AMBIENTAL DEL PROYECTO DE EXPLOTACIÓN Y BENEFICIO DE MINERALES AURÍFEROS LA ESTRELLA,LA ESTRELLA,Clasificación,Minería,30/12/2020,Aprobado,SIN DESCRIPCION,-77.30602598,-8.17644786,RD N° 70-2021-SENACE-PE/DEAR,
669,PETROTAL PERU S.R.L.,20513842377,"MODIFICACIÓN DEL CAUDAL Y VOLUMEN DE AGUA, MEJORA EN EL SISTEMA DE VERTIMIENTO E INCREMENTO DE PRODUCCIÓN DE CRUDO” - LOCACIÓN 2A - LOTE 95",LOTE 95,ITS,Hidrocarburos,04/10/2021,Aprobado,SIN DESCRIPCION,-74.32800146,-5.24404358,RD N° 00043-2022-SENACE-PE/DEAR,
681,CONSORCIO TRANSMANTARO S.A.,20383316473,"PPC DEL EIA-D DEL PROYECTO ""ENLACE 500 KV MANTARO - NUEVA YANANGO - CARAPONGO Y SUBESTACIONES ASOCIADAS""",SIN UNIDAD,PPC,Electricidad,21/11/2018,Aprobado,SIN DESCRIPCION,-75.75437336,-11.48650944,RD N° 00069-2018-SENACE-PE/DEIN,
684,CONCESIONARIA INTEROCEANICA SUR TRAMO 2 S.A.,20511125040,"ITS PARA LA OBRA ACCESORIA DE ESTABILIZACIÓN DEL SECTOR CRÍTICO KM 61+061 – KM 61+300 DEL PROYECTO CORREDOR VIAL INTEROCEÁNICO SUR PERÚ-BRASIL, TRAMO N° 2 URCOS - PUENTE INAMBARI","INFORME TÉCNICO SUSTENTATORIO PARA LA OBRA ACCESORIA DE ESTABILIZACIÓN DEL SECTOR CRÍTICO KM 61+061 – KM 61+300 DEL PROYECTO CORREDOR VIAL INTEROCEÁNICO SUR PERÚ-BRASIL, TRAMO N° 2 URCOS - PUENTE INAMBARI",ITS,Transportes,02/06/2020,Aprobado,SIN DESCRIPCION,-71.36089926,-13.65938825,RD N° 00100-2020-SENACE-PE/DEIN,
685,PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL,20503503639,INFORME TÉCNICO SUSTENTATORIO PARA LA INCORPORACIÓN DE DEPÓSITOS DE MATERIAL EXCEDENTE,"MEJORAMIENTO DE LA CARRETERA HUÁNUCO – CONOCOCHA, SECTOR: HUÁNUCO – LA UNIÓN – HUALLANCA, RUTA PE-3N",ITS,Transportes,10/10/2022,Aprobado,SIN DESCRIPCION,-76.47314104,-9.87677721,RD Nº 00061-2023-SENACE-PE/DEIN ,
686,PERU LNG S.R.L.,20506342563,INFORME TÉCNICO SUSTENTATORIO (ITS) PARA LA CONSTRUCCIÓN DE LA SEGUNDA BAHÍA EN LA ESTACIÓN DE CARGA DE GNL,PAMPA MELCHORITA,ITS,Hidrocarburos,07/11/2022,Aprobado,SIN DESCRIPCION,-76.29822787,-13.24337504,RD N° 00031-2023-SENACE-PE/DEAR,
688,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,20511129975,"INFORME TÉCNICO SUSTENTATORIO PARA LOS DEPÓSITOS DE MATERIAL EXCEDENTE KM 251+978 LI Y KM 253+480 LI DEL PROYECTO CORREDOR VIAL INTEROCEÁNICO SUR PERÚ-BRASIL, TRAMO N° 3 PUENTE INAMBARI - IÑAPARI",CORREDOR VIAL INTEROCEÁNICO SUR PERÚ – BRASIL TRAMO N° 3,ITS,Transportes,10/06/2022,Aprobado,SIN DESCRIPCION,-70.38943147,-13.141906,RD N° 00151-2022-SENACE-PE/DEIN,
690,AUTOPISTA DEL NORTE S.A.C.,20520929658,"INFORME TÉCNICO SUSTENTATORIO PARA LAS CANTERAS CAMPO NUEVO KM 39+687.98 LD, GUADALUPITO KM 36+280 LD, Y LOS DEPÓSITOS DE MATERIAL EXCEDENTE N° 4 KM 39+687.98 LD Y N° 5 KM 36+280 LD, DEL PROYECTO RED VIAL 4: PATIVILCA, SANTA, TRUJILLO Y SALAVERRY – EMPALM",VÍA DE EVITAMIENTO CHIMBOTE,ITS,Transportes,04/04/2022,Aprobado,SIN DESCRIPCION,-78.60604978,-8.92999687,RD N° 0133-2022-SENACE-PE/DEIN,
704,GOBIERNO REGIONAL LA LIBERTAD,20440374248,"SOLICITUD DE CLASIFICACIÓN AMBIENTAL DEL PROYECTO CREACIÓN DE LA DEFENSA RIBEREÑA Y ENCAUZAMIENTO DEL RÍO VIJUS EN EL ANEXO DE VIJUS, DISTRITO DE PATAZ, PROVINCIA DE PATAZ, LA LIBERTAD",SIN UNIDAD,Clasificación,Agricultura,21/02/2018,Aprobado,SIN DESCRIPCION,-77.66279276,-7.7223418,RD N° 00113-2018-SENACE-JEF/DEIN,
706,RED ELÉCTRICA DEL SUR SA,20423075059,"ITS PARA LA ""AMPLIACIÓN DE LA SUBESTACIÓN PUNO""",SIN UNIDAD,ITS,Electricidad,20/10/2017,Aprobado,SIN DESCRIPCION,-70.05149039,-15.83163945,RD N° 004-2017-SENACE- JEF/DEIN,
707,OLYMPIC PERÚ INC SUCURSAL DEL PERÚ,20305875539,"MODIFICACIÓN DE LA UBICACIÓN, LÍNEAS DE FLUJO Y VÍAS DE ACCESO DE 58 POZOS DE GAS, MANIFOLD Y LÍNEAS DE RECOLECCIÓN EN EL LOTE XIII-B",LOTE XIII-B,ITS,Hidrocarburos,18/10/2019,Aprobado,SIN DESCRIPCION,-80.99367281,-5.35948095,RD N° 00011-2020-SENACE-PE/DEAR,
708,CONCESIONARIA PUERTO AMAZONAS S.A.,20543480291,"ITS PARA MODIFICACIÓN DE COMPONENTES AUXILIARES DEL NUEVO TERMINAL PORTUARIO YURIMAGUAS - NUEVA REFORMA, POR LA INCLUSIÓN DE UN NUEVO DEPÓSITO DE MATERIAL EXCEDENTE (DME)",SIN UNIDAD,ITS,Transportes,13/12/2017,Aprobado,SIN DESCRIPCION,-76.15437193,-5.85620801,RD N° 055-2018-SENACE-JEF/DEIN,
691,AUTORIDAD PARA LA RECONSTRUCCIÓN CON CAMBIOS,20602114091,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE PROTECCIÓN ANTE INUNDACIONES Y MOVIMIENTO DE MASAS EN LA QUEBRADA HUAYCOLORO, DISTRITO DE SAN ANTONIO - PROVINCIA DE HUAROCHIRÍ - DEPARTAMENTO DE LIMA",SIN UNIDAD,IGAPRO,Agricultura,12/09/2022,Aprobado,SIN DESCRIPCION,-78.50397,-8.98094,RD N° 00194-2022-SENACE-PE/DEIN,
693,CONCESIONARIA INTEROCEÁNICA SUR - TRAMO 3 S.A.,20511129975,"ITS PARA LA CANTERA CHORRILLOS KM 423+708 LI DEL PROYECTO CORREDOR VIAL INTEROCEÁNICO SUR PERÚ- BRASIL, TRAMO Nº 3 PUENTE INAMBARI – IÑAPARI",SIN UNIDAD,ITS,Transportes,10/04/2018,Aprobado,SIN DESCRIPCION,-69.31364626,-12.57580347,RD N° 00123-2018-SENACE-JEF/DEIN,
694,AUTOPISTA DEL NORTE S.A.C.,20520929658,"INFORME TÉCNICO SUSTENTATORIO PARA LA AMPLIACIÓN DEL DEPÓSITO DE MATERIAL EXCEDENTE KM 18+150 LD, DEL PROYECTO RED VIAL 4: PATIVILCA, SANTA, TRUJILLO Y SALAVERRY – EMPALME R01N.",VÍA DE EVITAMIENTO CHIMBOTE,ITS,Transportes,28/10/2022,Aprobado,SIN DESCRIPCION,-78.52135,-8.04123,Resolución Directora N° 00008-2023-SENACE-PE/DEIN,
695,HUAURA POWER GROUP S.A.,20552721668,LINEA DE TRANSMISION EN 66 KV S.E. YARUCAYA-S.E. ANDAHUASI,L.T. YARUCAYA,ITS,Electricidad,09/08/2016,Aprobado,SIN DESCRIPCION,-77.1711,-11.0848,RD N° 076-2016-SENACE/DCA,
696,AUTOPISTA DEL NORTE S.A.C.,20520929658,"INFORME TÉCNICO SUSTENTATORIO PARA LAS CANTERAS KM 16+260 LD Y RÍO SANTA KM 36+280 Y EL ÁREA PARA FACILIDADES DEL PROYECTO KM 13+400 LI, DEL PROYECTO RED VIAL 4: PATIVILCA, SANTA, TRUJILLO Y SALAVERRY – EMPALME R01N",VÍA DE EVITAMIENTO CHIMBOTE,ITS,Transportes,31/03/2022,Aprobado,SIN DESCRIPCION,-78.51670177,-9.07043795,"RD N° 00112-2022-SENACE-PE/DEIN
",
697,INNOVA AMBIENTAL S.A.,20302891452,INFRAESTRUCTURA PARA LA DISPOSICIÓN FINAL DE RESIDUOS SÓLIDOS NO PELIGROSOS DEL ÁMBITO DE LA GESTIÓN NO MUNICIPAL INNOVA AMBIENTAL CHILCA,DISPOSICIÓN FINAL RS MUNICIPALES CHILCA,ITS,Residuos Sólidos,06/11/2020,Aprobado,SIN DESCRIPCION,-76.60189149,-12.44379058,RD N° 00005-2021-SENACE-PE/DEIN,
698,PLUSPETROL NORTE S.A.,20504311342,LOTE 8,LOTE 8,ITS,Hidrocarburos,08/11/2017,Aprobado,SIN DESCRIPCION,-75.05944332,-3.80834021,RD N° 028-2017-SENACE-JEF/DEAR,
670,IXM PERU S.A.,20492498701,MODIFICACIÓN DEL ESTUDIO DE IMPACTO AMBIENTAL DEL ALMACÉN DE CONCENTRADOS DE MINERALES DE LOUIS DREYFUS COMPANY (IXM),LOUIS DREYFUS,MEIA-d,Minería,15/03/2019,Aprobado,SIN DESCRIPCION,-77.12777713,-12.04305219,RP N° 00037-2020-SENACE/PE,
671,LUZ DEL SUR S.A.A.,20331898008,"EVALUACIÓN AMBIENTAL PRELIMINAR PARA EL PROYECTO “NUEVA SET VERTIENTES 60/22,9/10 KV Y LÍNEAS ASOCIADAS”","NUEVA SET VERTIENTES 60/22,9/10 KV Y LÍNEAS ASOCIADAS",Clasificación,Electricidad,10/07/2018,Aprobado,SIN DESCRIPCION,-76.96519849,-12.21193688,RD N° 00034-2018-SENACE-PE/DEIN,
672,EMPRESA MUNICIPAL ADMINISTRADORA DE PEAJE DE LIMA (EMAPE S.A.),20100063337,"CREACIÓN DE LA ESTACIÓN ANDRÉS REYES DEL COSAS I,EN EL DISTRITO DE SAN ISIDRO, LIMA",SIN UNIDAD,Clasificación,Transportes,12/05/2017,Aprobado,SIN DESCRIPCION,-77.02389187,-12.09456276,RD N° 335-2017-SENACE/DCA,
673,MINSUR S. A.,20100136741,"EXPLOTACIÓN, BENEFICIO Y LABOR GENERAL MINERO METÁLICOS",PLANTA FUNDICIÓN Y REFINERÍA DE ESTAÑO,ITS,Minería,19/07/2022,Aprobado,SIN DESCRIPCION,-76.17352788,-13.77951092,RD N° 129-2022-SENACE-PE/DEAR,
674,CEPSA PERUANA S.A.C.,20516908930,MODIFICACIÓN DEL PUNTO DE CAPTACIÓN Y VERTIMIENTOS EN LA LOCACIÓN SAN ALEJANDRO 2X,LOTE 131,ITS,Hidrocarburos,29/03/2017,Aprobado,SIN DESCRIPCION,-75.10423389,-8.83863417,RD N° 124-2017-SENACE/DCA,
675,CONSORCIO TRANSMANTARO S.A.,20383316473,INFORME TÉCNICO SUSTENTATORIO N° 3 PARA EL PROYECTO “ENLACE 500 KV NUEVA YANANGO-NUEVA HUÁNUCO Y SUBESTACIONES ASOCIADAS”- ITS N° 3 – YANA,ENLACE 500 KV NUEVA YANANGO-NUEVA HUÁNUCO Y SUBESTACIONES ASOCIADAS,ITS,Electricidad,02/08/2021,Aprobado,SIN DESCRIPCION,-76.18986905,-9.84673049,RD N° 00175-2021-SENACE-PE/DEIN,
676,BPZ EXPLORACIÓN & PRODUCCIÓN S.R.L.,20503238463,INFORME TÉCNICO SUSTENTATORIO PARA LA MEJORA TECNOLÓGICA PARA LA CONVERSIÓN DEL BPZ POZO CX-15-10D EN UN INYECTOR DE GAS EN EL CAMPO CORVINA - LOTE Z-1,LOTE Z-1,ITS,Hidrocarburos,22/03/2018,Aprobado,SIN DESCRIPCION,-80.7395,-3.605,RD N° 088-2018-SENACE-JEF/DEAR,
679,CONCESIONARIA INTEROCEÁNICA SUR - TRAMO 2 S.A.,20511125040,"INFORME TÉCNICO SUSTENTATORIO PARA LA PLANTA DE ASFALTO Y ACOPIO KM 140+400 LD DEL CORREDOR VIAL INTEROCEÁNICO SUR PERÚ-BRASIL, TRAMO N° 2 URCOS - PUENTE INAMBARI","PROYECTO “CORREDOR VIAL INTEROCEÁNICO SUR, PERÚ – BRASIL TRAMO N°2: URCOS – INAMBARI”",ITS,Transportes,04/10/2022,Aprobado,SIN DESCRIPCION,-70.91022501,-13.55934482,RD N° 00055-2023-SENACE-PE/DEIN,
1236,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,20511129975,"INFORME TÉCNICO SUSTENTATORIO DE LA PLANTA DE ASFALTO Y ACOPIO KM 251+854 LI DEL PROYECTO CORREDOR VIAL INTEROCEÁNICA SUR PERÚ-BRASIL, TRAMO Nº3: PUENTE INAMBARI- IÑAPARI","CORREDOR VIAL INTEROCEÁNICA SUR PERÚ  - BRASIL, T*",ITS,Transportes,27/08/2020,Aprobado,SIN DESCRIPCION,-70.39899865,-13.15209764,RD N° 00125-2020-SENACE-PE/DEIN,
1237,PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL,20503503639,"SOLICITA REVISION Y APROBACION DE LA PROPUESTA DE TDR DEL EIA-D DEL PROYECTO: CONSTRUCCION Y MEJORAMIENTO DE LA CARRETERA CENTRAL,TRAMO: AUTOPISTA PTE. LOS ANGELES - RICARDO PALMA Y EL PLAN DE PARTIC*","CONSTRUCCION Y MEJORAMIENTO DE LA CARRETERA CENTRAL,TRAMO: AUTOPISTA PTE. LOS ANGELES - RICARDO PALMA Y EL PLAN DE PARTICIPACION CIUDADANA, EN VERSION FISICA Y DIGITAL, REF. R.D. N° 099-2018-SENACE-JEF/DEIN (EXP. N° 00489-2018)",Clasificación,Transportes,14/08/2018,Aprobado,SIN DESCRIPCION,-76.73850797,-11.96213824,RD N° 00019-2019-SENACE-PE/DEIN,
1238,IMPALA TERMINALS PERU S.A.C.,20506377600,TERCER ITS DE LA MODIFICACIÓN DEL EIA AMPLIACIÓN Y MODERNIZACIÓN DEL ALMACEN 1,ALMACEN IMPALA,ITS,Minería,25/10/2017,Aprobado,SIN DESCRIPCION,-77.13228827,-12.04521648,RD N° 017-2017-SENACE-JEF/DEAR,
1239,NUEVA ESPERANZA HIDRO,20521859807,LÍNEA DE TRANSMISIÓN 200 KV S.E. ANTO RUIZ - S.E. ONOCORA,L.T. ANTO RUIZ-ONOCORA,Clasificación,Electricidad,19/06/2017,Aprobado,SIN DESCRIPCION,-70.4853,-14.2033,RD N° 209-2017-SENACE/DCA,
1241,APUMAYO S.A.C.,20547735014,SEGUNDA MODIFICACIÓN DEL ESTUDIO DE IMPACTO AMBIENTAL DE LA UNIDAD MINERA APUMAYO,UNIDAD MINERA APUMAYO,Clasificación,Minería,07/10/2021,Aprobado,SIN DESCRIPCION,-73.92278038,-14.99647628,RD N° 00102-2022-SENACE-PE/DEAR,
1286,MARCOBRE S.A.C.,20508972734,SEXTO INFORME TÉCNICO SUSTENTATORIO DE LA MEIAD DE LA U.M. MINA JUSTA,MINA JUSTA,ITS,Minería,11/03/2022,Aprobado,SIN DESCRIPCION,-75.06645135,-15.1504082,RD N° 00075-2022-SENACE-PE/DEAR,
1287,ERA NOVA DEVELOPMENT S.A.,20553496064,SISTEMA DE TRANSMISIÓN PARA EL PROYECTO PAMPA DEL PONGO,ICA-AREQUIPA,ITS,Electricidad,11/03/2022,Aprobado,SIN DESCRIPCION,-75.05264813,-15.0488889,RD N° 00101-2022-SENACE-PE/DEIN,
1289,COMPLEJO AMBIENTAL DE LA SELVA S.A.C.,20606324520,INFRAESTRUCTURA DE TRATAMIENTO DE RESIDUOS SÓLIDOS PELIGROSOS DEL ÁMBITO DE LA GESTIÓN NO MUNICIPAL,TRATAMIENTO DE RESIDUOS SÓLIDOS PELIGROSOS,Clasificación,Residuos Sólidos,20/01/2021,Aprobado,SIN DESCRIPCION,-74.88756104,-8.3782669,RD N° 00058-2021-SENACE-PE/DEIN,
1430,MUNICIPALIDAD DISTRITAL DE SAN MARCOS,20166544000,"MEJORAMIENTO DEL SERVICIO DE PROTECCION EN EL TRAMO PUENTE AMPICHACA EN EL CENTRO POBLADO DE PICHIU QUINHUARAGRA, DISTRITO DE SAN MARCOS - PROVINCIA DE HUARI - DEPARTAMENTO DE ANCASH",MURO AMPICHACA,Clasificación,Agricultura,25/04/2022,Aprobado,SIN DESCRIPCION,-77.18487446,-9.65813151,"RD N° 132-2022-SENACE-PE/DEIN
",
1431,CIA MINERA PODEROSA S A,20137025354,PLAN DE PARTICIPACION CIUDADANA DE LA SEGUNDA MODIFICACION DEL EIA DE LA UNIDAD SANTA MARIA,SANTA MARIA,PPC,Minería,11/11/2022,Aprobado,SIN DESCRIPCION,-77.63974501,-7.76330945,RD N° 00066-2023-SENACE-PE/DEAR,
1432,EMPRESA MINERA LOS QUENUALES S.A.,20332907990,PRIMER INFORME TÉCNICO SUSTENTATORIO DE LA MODIFICACIÓN DEL ESTUDIO DE IMPACTO AMBIENTAL DE LAS OPERACIONES MINERO METALÚRGICAS DE LA UEA CONTONGA,U.M. CONTONGA,ITS,Minería,25/05/2021,Aprobado,SIN DESCRIPCION,-77.07966957,-9.50047917,RD N° 00104-2021-SENACE-PE/DEAR,
1434,MINERA CHINALCO PERÚ S.A.,20506675457,U.M. TOROMOCHO,U.M. TOROMOCHO,ITS,Minería,22/09/2017,Aprobado,SIN DESCRIPCION,-76.14244731,-11.60848354,RD N° 343-2017-SENACE-DCA,
1435,MINERA AURÍFERA RETAMAS S.A.,20132367800,ITS N° 2: RECRECIMIENTO PARCIAL DEL DEPÓSITO INTEGRADO DE RELAVES (DIR) DESDE LA COTA 3950 MSNM HASTA LA COTA 3953.5 MSNM DE LA U.E.A. RETAMAS,U.M. RETAMAS,ITS,Minería,17/07/2017,Aprobado,SIN DESCRIPCION,-77.45133776,-8.04570552,RD N° 232-2017-SENACE-DCA,
1147,SHAHUINDO S.A.C.,20505792042,QUINTO ITS DE LA MEIA DEL PROYECTO MINERO SHAHUINDO,U.M. SHAHUINDO,ITS,Minería,13/11/2018,Aprobado,SIN DESCRIPCION,-78.2019,-7.6121,RD N° 62-2018-SENACE-PE/DEAR,
1150,GOBIERNO REGIONAL DE HUANCAVELICA,20486020882,"PIP “MEJORAMIENTO DE LA CARRETERA CRUCE SALCAHUASI - SAN ANTONIO - PUENTE CHIQUIACC - CRUCE HUACHOCOLPA - SURCUBAMBA - ABRA VISTA ALEGRE - TINTAY PUNCO - PUERTO SAN ANTONIO RUTA HV 101, TAYACAJA – HUANCAVELICA”",SIN UNIDAD,Clasificación,Transportes,23/03/2018,Aprobado,SIN DESCRIPCION,-74.56010349,-12.15238724,RD N° 00014-2018-SENACE-PE/DEIN,
1151,SOCIEDAD MINERA AUSTRIA DUVAZ S.A.C.,20100102171,TERCER ITS UEA AUSTRIA DUVAZ,AUSTRIA DUVAZ,ITS,Minería,10/12/2020,Aprobado,SIN DESCRIPCION,-76.14022921,-11.59753343,RD N° ° 0035-2021-SENACE-PE/DEAR,
1291,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,20601375932,"ITS PARA LA PLANTA DE TRATAMIENTO DE AGUA RESIDUAL EN LA UNIDAD INTEGRADA DE PEAJE Y PESAJE - PLANCHÓN KM 468+435, DEL PROYECTO CORREDOR VIAL INTEROCEÁNICO SUR PERÚ BRASIL, TRAMO N°3 PUENTE INAMBARI *","PLANTA DE TRATAMIENTO DE AGUA RESIDUAL EN LA UNIDAD INTEGRADA DE PEAJE Y PESAJE - PLANCHÓN KM 468+435, DEL PROYECTO CORREDOR VIAL INTEROCEÁNICO SUR PERÚ BRASIL, TRAMO N°3 PUENTE INAMBARI - IÑAPARI",ITS,Transportes,28/08/2019,Aprobado,SIN DESCRIPCION,-69.17072321,-12.29990694,RD N° 00169-2019-SENACE-PE/DEIN,
1292,TRANSPORTADORA DE GAS DEL PERÚ S.A.,20499432021,INSTALACIÓN Y OPERACIÓN DE UNA DERIVACIÓN EN EL DUCTO DE GAS NATURAL - KP 616+579 DEL SISTEMA DE TRANSPORTE POR DUCTOS (CAÑETE),TGP,ITS,Hidrocarburos,07/07/2016,Aprobado,SIN DESCRIPCION,-76.3975,-13.0926,RD N° 059-2016-SENACE/DCA,
1294,SOUTHERN PERÚ COPPER CORPORATION SUCURSAL DEL PERÚ,20100147514,SEGUNDO ITS DE LA UM TOQUEPALA,TOQUEPALA,ITS,Minería,31/12/2020,Aprobado,SIN DESCRIPCION,-70.6144993,-17.25638072,RD N° 040-2021-SENACE-PE/DEAR,
1296,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS,20602114091,"CREACIÓN DEL SERVICIO DE PROTECCIÓN CONTRA INUNDACIONES EN LA QUEBRADA SAN IDELFONSO, EN LOS DISTRITOS DE EL PORVENIR, TRUJILLO Y VICTOR LARCO HERRERA DE LA PROVINCIA DE TRUJILLO - DEPARTAMENTO DE LA LIBERTAD",SIN UNIDAD,IGAPRO,Agricultura,13/12/2022,Aprobado,SIN DESCRIPCION,-78.97830756,-8.02837234,RD |INFORME N° 00259-2023-SENACE-PE/DEIN,
1341,OLYMPIC PERU INC SUCURSAL DEL PERU,20305875539,MODIFICACIÓN DEL ESTUDIO DE IMPACTO AMBIENTAL DEL PROYECTO DE EXPLORACIÓN Y EXPLOTACIÓN POR HIDROCARBUROS EN EL LOTE XIII-A,LOTE XIII-A,Clasificación,Hidrocarburos,23/10/2019,Aprobado,SIN DESCRIPCION,-81.05366671,-4.9092574,RD N° 00204-2019-SENACE-PE/DEAR,
1342,GENRENT DEL PERÚ S.A.C.,20567129331,CENTRAL TÉRMICA IQUITOS NUEVA Y LÍNEA DE TRANSMISIÓN 60 KV,C.T. IQUITOS NUEVA,ITS,Electricidad,31/10/2018,Aprobado,SIN DESCRIPCION,-73.21923662,-3.64086648,RD N° 005-2019-SENACE-PE/DEAR,
1343,PROVIAS NACIONAL - MTC,20503503639,"PIP “OBRAS EN ZONAS VULNERABLES ANTE FENÓMENOS DE GEODINÁMICA EXTERNA, DE LA RED VIAL NACIONAL, RUTA PE-22 CARRETERA CENTRAL, TRAMO PUENTE LOS ÁNGELES – PUENTE RICARDO PALMA”",SIN UNIDAD,Clasificación,Transportes,03/04/2018,Aprobado,SIN DESCRIPCION,-76.70442962,-11.94097532,RD N° 00021-2018-SENACE-PE/DEIN,
