ID,TITULAR,RUC,TITULO_PROYECTO,UNIDAD_PROYECTO,TIPO,ACTIVIDAD,FECHA_INICIO,ESTADO,DESCRIPCION,LONGITUD,LATITUD,RESOLUCION,LABEL
195,FALSO,20192779333,U.M. ARCATA,U.M. ARCATA,ITS,FALSO,22/10/2017,Aprobado,SIN DESCRIPCION,-72.3111,-14.9848,FALSO,null
197,MUNICIPALIDAD PROVINCIAL CHACHAPOYAS,20168007168,CREACION DEL CAMINO VECINAL CUELCHO - LEJIA - OBSAJ - SHIQUE - CHILIQUIN, DISTRITO DE CHILIQUIN - CHACHAPOYAS - AMAZONAS,CAMINO VECINAL,FALSO,Transportes,23/09/2020,Aprobado,SIN DESCRIPCION,-77.74424692,-6.09424154,FALSO,null
199,ENERGY POWER PERU CONSULTING S.A.C.,20543639827,FALSO,C.H. LA HERRADURA,ITS,Electricidad,23/08/2017,Aprobado,SIN DESCRIPCION,-77.11036284,-11.03638166,FALSO,null
213,GOLD FIELDS LA CIMA S.A.,20507828915,FALSO,CERRO CORONA,MPPC,FALSO,27/09/2022,Aprobado,SIN DESCRIPCION,-78.62866288,-6.76077185,FALSO,null
214,MINERA YANACOCHA S.R.L.,20137291313,FALSO,U.M. YANACOCHA,ITS,FALSO,04/07/2017,Aprobado,SIN DESCRIPCION,-78.5410714,-6.98982411,FALSO,null
215,FALSO,20100110513,SEGUNDO ITS DE LA UM PUKAQAQA,SIN UNIDAD,ITS,FALSO,31/07/2019,Aprobado,SIN DESCRIPCION,-75.06231973,-12.72614832,FALSO,null
216,FALSO,20511129975,FALSO,SIN UNIDAD,ITS,Transportes,22/05/2018,Aprobado,SIN DESCRIPCION,-69.55487932,-10.98914435,FALSO,null
217,CONCESIONARIA IIRSA NORTE S.A.,20511004251,ITS PARA LA CANTERA KM 98+920 LI DEL PROYECTO CORREDOR VIAL AMAZONAS NORTE, TRAMO 4: OLMOS %u2013 CORRAL QUEMADO,CANTERA KM 98+920 LI DEL PROYECTO CORREDOR VIAL AMAZONAS NORTE, TRAMO 4: OLMOS %u2013 CORRAL QUEMADO,ITS,Transportes,10/07/2019,Aprobado,SIN DESCRIPCION,-79.24083528,-5.94512761,FALSO,null
218,TERMINAL PORTUARIO PARACAS S.A.,20562916360,FALSO,SIN UNIDAD,ITS,Transportes,09/06/2017,Aprobado,SIN DESCRIPCION,-76.28946408,-13.80586973,FALSO,null
219,FALSO,20552499621,FALSO,L.T. KARPA-LA UNION,FALSO,Electricidad,08/01/2016,Aprobado,SIN DESCRIPCION,-76.7439,-9.5579,FALSO,null
200,SOCIEDAD MINERA CERRO VERDE S.A.A.,20170072465,FALSO,FALSO,ITS,FALSO,19/07/2022,Aprobado,SIN DESCRIPCION,-71.59715551,-16.55640253,FALSO,null
201,FALSO,20566086485,FALSO,SIN UNIDAD,FALSO,Electricidad,28/09/2017,Aprobado,SIN DESCRIPCION,-76.29494566,-11.7564497,FALSO,null
202,FALSO,20192779333,FALSO,U.O. PALLANCATA,ITS,FALSO,11/12/2019,Aprobado,SIN DESCRIPCION,-73.17972761,-14.72682934,FALSO,null
204,SOCIEDAD MINERA CORONA S.A.,20217427593,FALSO,FALSO,PPC,FALSO,05/09/2022,Aprobado,SIN DESCRIPCION,-75.7142886,-12.2952477,FALSO,null
205,FALSO,20144856512,FALSO,SIN UNIDAD,PPC,Hidrocarburos,20/10/2016,Aprobado,SIN DESCRIPCION,-75.17930533,-7.11018475,FALSO,null
208,ANGLO AMERICAN QUELLAVECO S.A.,20137913250,FALSO,U.M. QUELLAVECO,ITS,FALSO,12/06/2020,Aprobado,SIN DESCRIPCION,-70.62267478,-17.10012108,FALSO,null
209,FALSO,20601825601,FALSO,C.H. ALTO BIAVO,EIA-d,Electricidad,03/01/2020,Aprobado,SIN DESCRIPCION,-76.39882812,-7.65096375,FALSO,null
210,ENEL GREEN POWER PERU S.A.,20543298574,FALSO,EOLICO NAZCA,ITS,Electricidad,19/04/2016,Aprobado,SIN DESCRIPCION,-75.0515,-15.0581,FALSO,null
212,FALSO,20132367800,FALSO,U.E.A. RETAMAS,FALSO,FALSO,17/04/2018,Aprobado,SIN DESCRIPCION,-77.44635503,-8.03887574,FALSO,null
174,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS,20602114091,FALSO,SIN UNIDAD,IGAPRO,Agricultura,05/10/2021,Aprobado,SIN DESCRIPCION,-78.54792857,-9.0290309,FALSO,null
175,ASR PACKING SOCIEDAD ANONIMA CERRADA,20602252010,PALTAS,PALTAS MEDIO MUNDO,FALSO,Agricultura,16/03/2018,Aprobado,SIN DESCRIPCION,-77.63046631,-10.89387181,FALSO,null
176,MINERA AURIFERA RETAMAS S.A.,20132367800,FALSO,UEA RETAMAS,ITS,FALSO,08/07/2022,Aprobado,SIN DESCRIPCION,-77.45372704,-8.03085074,FALSO,null
179,MINERA BATEAS S.A.C.,20510704291,SEGUNDO ITS DE LA SEGUNDA MEIA DE LA UNIDAD MINERA CAYLLOMA,SAN CRISTOBAL - CAYLLOMA,ITS,FALSO,17/12/2018,Aprobado,SIN DESCRIPCION,-71.8607,-15.1868,FALSO,null
181,CONCESIONARIA INTEROCEANICA SUR TRAMO 2 S.A.,20511125040,FALSO,FALSO,ITS,Transportes,31/12/2021,Aprobado,SIN DESCRIPCION,-70.61910272,-13.18753637,FALSO,null
182,CONCESIONARIA IIRSA NORTE S.A.,20511004251,FALSO,TRAMO I,ITS,Transportes,22/06/2022,Aprobado,SIN DESCRIPCION,-76.33625839,-6.49340688,FALSO,null
183,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,20511129975,FALSO,FALSO,ITS,Transportes,31/05/2021,Aprobado,SIN DESCRIPCION,-69.143487,-12.253832,FALSO,null
184,FENIX POWER PERU S.A.,20509514641,FALSO,DEAR,ITS,Electricidad,30/07/2021,Aprobado,SIN DESCRIPCION,-76.73533445,-12.54341562,FALSO,null
185,MINERA YANACOCHA S.R.L.,20137291313,FALSO,YANACOCHA,ITS,FALSO,30/07/2021,Aprobado,SIN DESCRIPCION,-78.52286097,-6.98703181,FALSO,null
220,FALSO,20100056802,FALSO,U.M. ACUMULACION CONDESTABLE,ITS,FALSO,15/08/2017,Aprobado,SIN DESCRIPCION,-76.59507005,-12.69745206,FALSO,null
221,FALSO,20506675457,FALSO,TOROMOCHO,ITS,FALSO,23/09/2022,Aprobado,SIN DESCRIPCION,-76.14117887,-11.60780137,,null
223,FALSO,20511125040,FALSO,SIN UNIDAD,ITS,Transportes,07/10/2017,Aprobado,SIN DESCRIPCION,-71.59011169,-71.59011169,FALSO,null
238,FALSO,20100153832,FALSO,LOTE III,ITS,Hidrocarburos,18/04/2018,Aprobado,SIN DESCRIPCION,-81.1425,-4.882,FALSO,null
239,FALSO,20168702346,FALSO,LOTE VII,ITS,Hidrocarburos,27/01/2017,Aprobado,SIN DESCRIPCION,-81.23100692,-4.68613935,FALSO,null
240,EMPRESA MUNICIPAL ADMINISTRADORA DE PEAJE DE LIMA S.A.,20100063337,FALSO,FALSO,FALSO,Transportes,07/08/2018,Aprobado,SIN DESCRIPCION,-77.02580756,-12.11126085,FALSO,null
241,GESTION DE RESIDUOS INDUSTRIALES PERU S.A.C.-G.R.I. PERU S.A.C.,20601610273,PLANTA DE TRATAMIENTO DE RESIDUOS CAJAMARQUILLA,PLANTA DE TRATAMIENTO DE RESIDUOS CAJAMARQUILLA,FALSO,FALSO,22/05/2020,Aprobado,SIN DESCRIPCION,-76.88989191,-11.97599743,FALSO,null
244,FALSO,20269985900,FALSO,SIN UNIDAD,FALSO,Electricidad,06/12/2017,Aprobado,SIN DESCRIPCION,-76.77163603,-11.61387223,FALSO,null
248,FALSO,20262221335,FALSO,C.H. SAN GABAN II,ITS,Electricidad,11/05/2016,Aprobado,SIN DESCRIPCION,-70.4367,-13.5767,FALSO,null
264,GOBIERNO REGIONAL DE PASCO,20489252270,FALSO,FALSO,FALSO,Transportes,04/02/2021,Aprobado,SIN DESCRIPCION,-76.44952576,-10.47948627,FALSO,null
267,OLYMPIC PERU INC SUCURSAL DEL PERU,20305875539,FALSO,LOTE XIII-A,ITS,Hidrocarburos,16/11/2020,Aprobado,SIN DESCRIPCION,-81.1269989,-4.90700006,FALSO,null
268,FALSO,20545929491,FALSO,C.H. PAUCARTAMBO,FALSO,Electricidad,19/10/2017,Aprobado,SIN DESCRIPCION,-75.5342096,-10.74982969,FALSO,null
250,SIERRA ANTAPITE S.A.C.,20601434335,FALSO,U.M. ANTAPITE,ITS,FALSO,09/06/2020,Aprobado,SIN DESCRIPCION,-75.07036832,-13.97353012,FALSO,null
252,GOBIERNO REGIONAL DE PASCO,20489252270,FALSO,SIN UNIDAD,FALSO,Transportes,16/03/2018,Aprobado,SIN DESCRIPCION,-75.32486683,-10.66667128,FALSO,null
253,EMAPE S.A.,20100063337,FALSO,SIN UNIDAD,FALSO,Transportes,28/06/2017,Aprobado,SIN DESCRIPCION,-76.8025685,-12.35712496,FALSO,null
254,GOBIERNO REGIONAL DE AMAZONAS,20479569861,FALSO,SIN UNIDAD,FALSO,Transportes,23/08/2017,Aprobado,SIN DESCRIPCION,-78.22052434,-6.31373224,FALSO,null
255,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,20511129975,FALSO,FALSO,ITS,Transportes,07/03/2019,Aprobado,SIN DESCRIPCION,-69.56174512,-11.101597,FALSO,null
256,PETROLERA MONTERRICO S.A.,20338598301,FALSO,SIN UNIDAD,ITS,Hidrocarburos,06/06/2019,Aprobado,SIN DESCRIPCION,-81.05678928,-4.36722324,FALSO,null
257,LUZ DEL SUR S.A.A.,20331898008,FALSO,FALSO,FALSO,Electricidad,24/03/2017,Aprobado,SIN DESCRIPCION,-76.83499469,-12.29214037,FALSO,null
259,FALSO,20535635111,LINEA DE TRANSMISION SHIMA-SUB ESTACION BELLAVISTA 7.3,L.T. SHIMA-BELLAVISTA,FALSO,Electricidad,27/10/2016,Aprobado,SIN DESCRIPCION,-76.728,-6.9977,FALSO,null
226,CIA MINERA RAURA S A,20100163552,FALSO,RAURA,ITS,FALSO,20/08/2020,Aprobado,SIN DESCRIPCION,-70.39899865,-13.15209764,FALSO,null
228,PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL,20503503639,FALSO,FALSO,FALSO,Transportes,04/11/2019,Aprobado,SIN DESCRIPCION,-73.96729044,-11.90912138,FALSO,null
229,FALSO,20192779333,FALSO,FALSO,ITS,FALSO,03/01/2020,Aprobado,SIN DESCRIPCION,-72.09902547,-17.00504958,FALSO,null
234,CONCESIONARIA IIRSA NORTE S.A.,20511004251,FALSO,FALSO,ITS,Transportes,11/09/2019,Aprobado,SIN DESCRIPCION,-77.91241356,-5.71627175,FALSO,null
235,HUAURA POWER GROUP S.A.,20552721668,FALSO,L.T. YARUCAYA,ITS,Electricidad,26/12/2016,Aprobado,SIN DESCRIPCION,-77.1711,-11.0848,FALSO,null
236,EMPRESA MINERA LOS QUENUALES S.A.,20332907990,FALSO,CASAPALCA,FALSO,FALSO,20/10/2021,Aprobado,SIN DESCRIPCION,-76.23448566,-11.5989636,FALSO,null
281,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS,20602114091,FALSO,SIN UNIDAD,IGAPRO,Agricultura,14/05/2022,Aprobado,SIN DESCRIPCION,-79.03693255,-8.00645607,FALSO,null
282,MUNICIPALIDAD DISTRITAL AYNA SAN FRANCISCO,20143159001,FALSO,FALSO,FALSO,Transportes,26/06/2019,Aprobado,SIN DESCRIPCION,-73.78659068,-12.62685157,FALSO,null
283,FALSO,20137025354,FALSO,U.M. SANTA MARIA,MEIA-d,FALSO,28/12/2016,Aprobado,SIN DESCRIPCION,-77.5891,-7.7745,FALSO,null
304,INTERSUR CONCESIONES S.A.,20511130124,FALSO,SIN UNIDAD,ITS,Transportes,17/03/2017,Aprobado,SIN DESCRIPCION,-70.26678021,-14.51883515,FALSO,null
305,ENEL GREEN POWER PERU S.A.,20543298574,FALSO,CENTRAL EOLICA WAYRA,MEIA-d,Electricidad,28/06/2019,Aprobado,SIN DESCRIPCION,-75.04547995,-15.06298557,FALSO,null
306,MUNICIPALIDAD DISTRITAL DE SHUNQUI,20145882720,FALSO,FALSO,FALSO,Transportes,31/12/2019,Aprobado,SIN DESCRIPCION,-76.79547101,-9.73926399,FALSO,null
307,HYDRO GLOBAL PERU S.A.C.,20600538251,FALSO,FALSO,EIA-d,Electricidad,31/07/2018,Aprobado,SIN DESCRIPCION,-70.42443186,-13.50716669,FALSO,null
277,CONSORCIO TRANSMANTARO S.A.,20383316473,FALSO,S.E. MATARO,ITS,Electricidad,20/01/2017,Aprobado,SIN DESCRIPCION,-76.8656173,-11.98051765,FALSO,null
300,MINSUR S.A.,20100136741,QUINTO ITS DE LA UNIDAD MINERA SAN RAFAEL,U.M. SAN RAFAEL,ITS,FALSO,13/02/2018,Aprobado,SIN DESCRIPCION,-70.3254,-14.2296,FALSO,null
302,FALSO,20383045267,FALSO,FALSO,ITS,FALSO,30/11/2018,Aprobado,SIN DESCRIPCION,-76.04233832,-11.62308569,FALSO,null
269,FALSO,20511129975,FALSO,SIN UNIDAD,ITS,Transportes,02/11/2017,Aprobado,SIN DESCRIPCION,-70.38646891,-70.38646891,FALSO,null
273,PAN AMERICAN SILVER HUARON S.A.,20546191541,FALSO,FALSO,FALSO,FALSO,28/04/2022,Aprobado,SIN DESCRIPCION,-76.40030385,-11.00347006,FALSO,null
274,MUNICIPALIDAD DISTRITAL DE GRANADA,20202348221,FALSO,SIN UNIDAD,FALSO,Transportes,24/01/2018,Aprobado,SIN DESCRIPCION,-77.64375114,-6.0851561,FALSO,null
275,PETROTAL PERU S.R.L.,20513842377,FALSO,DESARROLLO,ITS,Hidrocarburos,30/10/2020,Aprobado,SIN DESCRIPCION,-74.32754357,-5.24219041,FALSO,null
279,FALSO,20356476434,LOTE X,LOTE X,ITS,Hidrocarburos,07/11/2017,Aprobado,SIN DESCRIPCION,-81.23670977,-4.33770477,FALSO,null
280,INTERSUR CONCESIONES S.A.,20511130124,FALSO,FALSO,ITS,Transportes,29/10/2019,Aprobado,SIN DESCRIPCION,-70.4776638,-13.80450909,FALSO,null
309,AUTORIDAD PORTUARIA NACIONAL,20509645150,FALSO,TERMINAL PORTUARIODE SARAMIRIZA,FALSO,Transportes,02/12/2020,Aprobado,SIN DESCRIPCION,-77.41777008,-4.5720948,FALSO,null
311,FALSO,20521783550,FALSO,FALSO,ITS,Electricidad,23/02/2017,Aprobado,SIN DESCRIPCION,-79.3585903,-6.87266482,FALSO,null
312,CONCESIONARIA SURVIAL S.A.,20517216241,FALSO,SIN UNIDAD,FALSO,Transportes,11/07/2018,Aprobado,SIN DESCRIPCION,-73.38088166,-14.5505555,FALSO,null
313,AGRICOLA ANDREA S.A.C.,20505688903,FALSO,FUNDO GINI,FALSO,Agricultura,05/04/2022,Aprobado,SIN DESCRIPCION,-76.02987461,-13.7404556,FALSO,null
314,CONCESIONARIA IIRSA NORTE S.A.,20511004251,FALSO,CORREDOR VIAL AMAZONAS NORTE,ITS,Transportes,06/08/2018,Aprobado,SIN DESCRIPCION,-78.85800693,-6.00821737,FALSO,null
327,GAZ ET L'ENERGIE S.A.C.,20522662462,FALSO,CT HUMAY,EIA-d,Electricidad,02/10/2018,Aprobado,SIN DESCRIPCION,-75.9584,-13.714,FALSO,null
328,CONSORCIO MINERO HORIZONTE S.A.,20136150473,FALSO,U.M. PARCOY,FALSO,FALSO,04/04/2016,Aprobado,SIN DESCRIPCION,-77.4967,-7.9797,FALSO,null
329,FALSO,20304177552,FALSO,PLANTA PISCO,ITS,Hidrocarburos,12/10/2018,Aprobado,SIN DESCRIPCION,-76.22806521,-13.77465232,FALSO,null
330,SALAVERRY TERMINAL INTERNACION,20511130124,FALSO,FALSO,ITS,Transportes,30/06/2020,Aprobado,SIN DESCRIPCION,-78.98241216,-8.22910336,FALSO,null
331,MUNICIPALIDAD DISTRITAL DE CUJILLO,20201571350,FALSO,GERENCIA DE INFRAESTRUCTURA DE DESARROLLO URBANO Y RURAL,FALSO,Transportes,09/11/2020,Aprobado,SIN DESCRIPCION,-78.55056942,-6.12611092,FALSO,null
332,FALSO,20600020022,FALSO,HUACHOCOLPA UNO,ITS,FALSO,21/08/2020,Aprobado,SIN DESCRIPCION,-70.39899865,-13.15209764,FALSO,null
333,CNPC PERU S.A.,20356476434,FALSO,LOTE X,ITS,Hidrocarburos,20/01/2022,Aprobado,SIN DESCRIPCION,-81.1961135,-4.38886666,FALSO,null
334,FALSO,20100079501,FALSO,TAMBOMAYO,MPPC,FALSO,10/10/2022,Aprobado,SIN DESCRIPCION,-71.93645692,-15.46559553,,null
335,MINERA LAS BAMBAS S.A.,20538428524,FALSO,U.M. LAS BAMBAS,ITS,FALSO,30/11/2018,Aprobado,SIN DESCRIPCION,-72.31043183,-14.07406315,FALSO,null
337,MINSUR S.A.,20100136741,EVAP PARA LA SEGUNDA MEIA DE LA UNIDAD MINERA PUCAMARCA,U.M. PUCAMARCA,FALSO,FALSO,09/01/2017,Aprobado,SIN DESCRIPCION,-69.66784948,-17.61102808,FALSO,null
339,MINSUR S. A.,20100136741,FALSO,PUCAMARCA,ITS,FALSO,20/07/2022,Aprobado,SIN DESCRIPCION,-69.80874806,-17.81782776,FALSO,null
351,INTERSUR CONCESIONES S.A.,20511130124,FALSO,FALSO,ITS,Transportes,15/03/2022,Aprobado,SIN DESCRIPCION,-70.45398273,-14.01547639,FALSO,null
353,APUMAYO S.A.C.,20547735014,SEGUNDO ITS DE LA UNIDAD MINERA APUMAYO,SIN UNIDAD,ITS,FALSO,13/12/2018,Aprobado,SIN DESCRIPCION,-73.92157215,-14.95685863,FALSO,null
