"Listado de Proyectos APROBADO","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","",""
"ID","TITULAR","RUC","TITULO_PROYECTO","UNIDAD_PROYECTO","TIPO","ACTIVIDAD","FECHA_INICIO","ESTADO","DESCRIPCION","LONGITUD","LATITUD","RESOLUCION","LABEL",""
"601","PROGRAMA DE GOBIERNO REGIONAL DE LIMA METROPOLITANA","20518396332","DIA MEJORAMIENTO DE PISTAS Y VEREDAS DE LA CALLE TOKIO, TRAMO: AV. LOS LAURELES - AV. LAS AGUILAS Y EN LA AV. LAS AGUILAS, TRAMO: CALLE TOKIO - AV. LOS CISNES DISTRITO DE LURIGANCHO, PROVINCIA DE LI*""","MEJORAMIENTO DE PISTAS Y VEREDAS DE LA CALLE TOKIO, TRAMO: AV. LOS LAURELES - AV. LAS AGUILAS Y EN LA AV. LAS AGUILAS, TRAMO: CALLE TOKIO - AV. LOS CISNES DISTRITO DE LURIGANCHO, PROVINCIA DE LIMA -LIMA, CODIGO DE INVERSION 2386505","","Transportes","08/08/2018","Aprobado","SIN DESCRIPCION","-76.93109746","-12.01830267","","null",""
"602","GOBIERNO REGIONAL DE ANCASH","20530689019","","","IGAPRO","Agricultura","28/10/2020","Aprobado","SIN DESCRIPCION","-78.15508061","-10.0726606","","null",""
"603","","20356476434","","LOTE X","ITS","Hidrocarburos","17/02/2017","Aprobado","SIN DESCRIPCION","-81.16118187","-4.28121767","","null",""
"604","","20514608041","","U.M. ISLAY","ITS","","28/05/2018","Aprobado","SIN DESCRIPCION","-76.468","-11.0103","","null",""
"617","IMPALA TERMINALS PERU S.A.C.","20506377600","","ILO","ITS","","01/07/2020","Aprobado","SIN DESCRIPCION","-77.12860255","-12.04388931","","null",""
"619","","20356476434","","SIN UNIDAD","ITS","Hidrocarburos","24/07/2019","Aprobado","SIN DESCRIPCION","-81.22897636","-4.32147629","","null",""
"620","EMERGENT COLD PERU S.A.C.","20603281994","PLANTA DE PROCESAMIENTO, CONGELAMIENTO, EMPAQUE Y ALMACENAMIENTO DE FRUTAS","CONGELADOS ERMERGENT","","Agricultura","24/10/2018","Aprobado","SIN DESCRIPCION","-80.68951908","-5.15702479","","null",""
"621","SOCIEDAD MINERA AUSTRIA DUVAZ S.A.C.","20100102171","","U.M. PUQUIOCOCHA","ITS","","20/12/2016","Aprobado","SIN DESCRIPCION","-76.13276867","-11.59644155","","null",""
"622","","20333363900","","C.H. QUITARACSA I","ITS","Electricidad","18/07/2017","Aprobado","SIN DESCRIPCION","-77.84703518","-8.80356492","","null",""
"623","","20557068245","","ACCESS WORLD","","","11/12/2017","Aprobado","SIN DESCRIPCION","-77.12164439","-12.04754348","","null",""
"605","MINERA LA ZANJA S.R.L.","20507975977","","U.M. LA ZANJA","ITS","","22/07/2019","Aprobado","SIN DESCRIPCION","-78.88720346","-6.82124766","","null",""
"606","","20262221335","","SIN UNIDAD","PPC","Electricidad","23/07/2021","Aprobado","SIN DESCRIPCION","-70.60936713","-70.60936713","","null",""
"607","MUNICIPALIDAD DISTRITAL DE LA JOYA","20167246029","","SIN UNIDAD","","Agricultura","09/03/2018","Aprobado","SIN DESCRIPCION","-71.83911149","-16.66295493","","null",""
"609","","20565367952","LOTE 64","LOTE 64","","Hidrocarburos","01/12/2017","Aprobado","SIN DESCRIPCION","-77.29823814","-3.14220073","","null",""
"610","GOBIERNO REGIONAL MOQUEGUA","20519752604","","","","Agricultura","16/02/2022","Aprobado","SIN DESCRIPCION","-70.64478329","-17.00153883","","null",""
"611","SHAHUINDO S.A.C.","20505792042","","U.M. SHAHUINDO","ITS","","28/02/2017","Aprobado","SIN DESCRIPCION","-78.20191828","-7.61210397","","null",""
"613","CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.","20511125040","","","ITS","Transportes","31/07/2018","Aprobado","SIN DESCRIPCION","-70.89579055","-13.52613218","","null",""
"614","MINERA YANACOCHA S.R.L.","20137291313","","U.M. YANACOCHA","MEIA-d","","30/04/2018","Aprobado","SIN DESCRIPCION","-78.5205","-6.9862","","null",""
"615","GOLD FIELDS LA CIMA S.A.","20507828915","U.M. CERRO CORONA","U.M. CERRO CORONA","ITS","","29/12/2017","Aprobado","SIN DESCRIPCION","-78.62061249","-6.76329946","","null",""
"616","AUTOPISTA DEL NORTE S.A.C.","20520929658","","","","Transportes","29/03/2019","Aprobado","SIN DESCRIPCION","-78.99739628","-8.17464834","","null",""
"583","MUNICIPALIDAD DISTRITAL DE CHIRIMOTO","20207202127","","","","Transportes","19/04/2021","Aprobado","SIN DESCRIPCION","-77.30511404","-6.73968598","","null",""
"584","","20511129975","","SIN UNIDAD","ITS","Transportes","10/04/2018","Aprobado","SIN DESCRIPCION","-69.24283774","-69.24283774","","null",""
"585","","20511129975","","SIN UNIDAD","ITS","Transportes","28/03/2018","Aprobado","SIN DESCRIPCION","-69.42130935","-69.42130935","","null",""
"586","MINERA YANACOCHA S.R.L.","20137291313","","YANACOCHA","ITS","","17/11/2021","Aprobado","SIN DESCRIPCION","-78.52286097","-6.98703181","","null",""
"587","","20100079501","","U.M. ORCOPAMPA","ITS","","25/07/2018","Aprobado","SIN DESCRIPCION","-72.35781806","-15.27144774","","null",""
"588","PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL","20503503639","","","ITS","Transportes","05/10/2018","Aprobado","SIN DESCRIPCION","-72.06550063","-13.40699091","","null",""
"589","DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES DEL GOBIERNO REGIONAL MADRE DE DIOS","20199189710","","","","Transportes","25/11/2021","Aprobado","SIN DESCRIPCION","-69.89347401","-12.89414201","","null",""
"590","MARCOBRE S.A.C.","20508972734","","MINA JUSTA","ITS","","29/01/2021","Aprobado","SIN DESCRIPCION","-75.0857432","-15.16364374","","null",""
"592","","20192779333","","PALLANCATA","MEIA-d","","02/05/2017","Aprobado","SIN DESCRIPCION","-73.17802817","-14.7201373","","null",""
"593","","20100153832","","SIN UNIDAD","ITS","Hidrocarburos","07/08/2019","Aprobado","SIN DESCRIPCION","-81.18253829","-4.49652438","","null",""
"634","CONCESIONARIA IIRSA NORTE S.A.","20511004251","ITS PARA LA OBRA ACCESORIA EN EL KM 167+740 - KM 167+950 DEL PROYECTO CORREDOR VIAL AMAZONAS NORTE, TRAMO 4: OLMOS - CORRAL QUEMADO","","ITS","Transportes","26/05/2019","Aprobado","SIN DESCRIPCION","-78.83737738","-5.8988517","","null",""
"636","MARCOBRE S.A.C.","20508972734","","MINA JUSTA","ITS","","12/11/2018","Aprobado","SIN DESCRIPCION","-75.0617","-15.1625","","null",""
"637","MINSUR S.A.","20100136741","","SIN UNIDAD","MEIA-d","","14/09/2016","Aprobado","SIN DESCRIPCION","-70.3211634","-14.23732838","","null",""
"642","CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.","20511129975","","","ITS","Transportes","19/05/2021","Aprobado","SIN DESCRIPCION","-69.42227177","-12.69722958","","null",""
"659","MUNICIPALIDAD PROVINCIAL DANIEL CARRION","20601577608","CREACION DE TROCHA CARROZABLE TRAMO UCHUMARCA %u2013 CARAHUAIN L=7+000 KM DISTRITO DE YANAHUANCA, PROVINCIA DANIEL ALCIDES CARRION %u2013 PASCO","","","Transportes","21/07/2020","Aprobado","SIN DESCRIPCION","-76.51409616","-10.64783287","","null",""
"660","CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.","20511125040","","","ITS","Transportes","04/08/2018","Aprobado","SIN DESCRIPCION","-70.90075458","-13.4061613","","null",""
"661","MINSUR S.A.","20100136741","REAPROVECHAMIENTO DE RELAVES EN LA UNIDAD MINERA SAN RAFAEL","U.M. SAN RAFAEL","ITS","","02/05/2017","Aprobado","SIN DESCRIPCION","-70.32541821","-14.22957477","","null",""
"662","","20100123500","","U.M. ATACOCHA","MEIA-d","","28/11/2017","Aprobado","SIN DESCRIPCION","-76.21550921","-10.5792993","","null",""
"647","","20546353118","","LOTE Z-1","ITS","Hidrocarburos","16/11/2018","Aprobado","SIN DESCRIPCION","-80.74383898","-3.59231584","","null",""
"651","","20499432021","SISTEMA DE TRANSPORTE POR DUCTOS DE GAS NATURAL Y LIQUIDOS DE GAS NATURAL CAMISEA - LIMA","TGP","ITS","Hidrocarburos","21/09/2017","Aprobado","SIN DESCRIPCION","-73.07243163","-12.47109053","","null",""
"652","MARCOBRE S.A.C.","20508972734","","MINA JUSTA","ITS","","31/10/2017","Aprobado","SIN DESCRIPCION","-75.06173559","-15.16248845","","null",""
"653","","20600820045","","SIN UNIDAD","","Electricidad","09/11/2018","Aprobado","SIN DESCRIPCION","-74.97916073","-15.40057162","","null",""
"654","CONSORCIO TRANSMANTARO S.A.","20383316473","","S.E. MATARO","ITS","Electricidad","09/10/2017","Aprobado","SIN DESCRIPCION","-74.32697841","-13.27732755","","null",""
"655","MINERA COLQUISIRI S.A.","20107290177","","","ITS","","20/02/2022","Aprobado","SIN DESCRIPCION","-77.27743218","-11.49583004","","null",""
"657","","20602114091","","SIN UNIDAD","IGAPRO","Agricultura","09/06/2022","Aprobado","SIN DESCRIPCION","-76.34594","-13.12344","","null",""
"625","AUTOPISTA DEL NORTE S.A.C.","20520929658","","","ITS","Transportes","20/02/2019","Aprobado","SIN DESCRIPCION","-78.27049889","-9.720189","","null",""
"626","","20511129975","","","ITS","Transportes","03/03/2020","Aprobado","SIN DESCRIPCION","-69.13090882","-12.04521408","","null",""
"627","MUNICIPALIDAD PROVINCIAL CHACHAPOYAS","20168007168","CREACION DEL CAMINO VECINAL LA JALCA-CHICHINYA-WINTO-YANACUCHIA-TINGO MONTE-CHALACCHIN-NUEVO PROGRESO- NUEVO HUACAS DEL DISTRITO DE LA JALCA - PROVINCIA DE CHACHAPOYAS - DEPARTAMENTO DE AMAZONAS","CAMINO VECINAL","","Transportes","05/10/2020","Aprobado","SIN DESCRIPCION","-77.80370372","-6.47345211","","null",""
"629","","20567129331","","C.T. IQUITOS NUEVA","ITS","Electricidad","21/11/2019","Aprobado","SIN DESCRIPCION","-73.21923662","-3.64086648","","null",""
"630","MINSUR S.A.","20100136741","","U.M. SAN RAFAEL","ITS","","26/07/2017","Aprobado","SIN DESCRIPCION","-70.32541821","-14.22957477","","null",""
"631","","20601434335","","U.M. ANTAPITE","ITS","","18/04/2018","Aprobado","SIN DESCRIPCION","-81.1897","-4.2834","","null",""
"632","","20333363900","","SIN UNIDAD","ITS","Electricidad","13/08/2019","Aprobado","SIN DESCRIPCION","-71.18746592","-17.77545013","","null",""
"665","INVERSIONES AMBIENTALES CAMED SOCIEDAD ANONIMA CERRADA - INVERSIONES AMBIENTALES CAMED S.A.C.","20603312431","PLANTA DE PIROLISIS PARA LA REVALORIZACION DE NFU","PLANTA DE PIROLISIS PARA LA REVALORIZACION DE NFU","","","27/07/2019","Aprobado","SIN DESCRIPCION","-71.84829881","-16.6453027","","null",""
"666","EDEGEL S.A.A.","20330791412","HER 1","HER1","","Electricidad","22/06/2016","Aprobado","SIN DESCRIPCION","-76.7728","-11.9688","","null",""
"667","EL MOLLE VERDE S.A.C.","20543588734","ESTUDIO DE IMPACTO AMBIENTAL DETALLADO (EIAD) DEL PROYECTO TRAPICHE","TRAPICHE","PPC","","08/11/2022","Aprobado","SIN DESCRIPCION","-72.8689006","-14.50817031","","null",""
"668","","20126702737","","LA ESTRELLA","","","30/12/2020","Aprobado","SIN DESCRIPCION","-77.30602598","-8.17644786","","null",""
"669","PETROTAL PERU S.R.L.","20513842377","","LOTE 95","ITS","Hidrocarburos","04/10/2021","Aprobado","SIN DESCRIPCION","-74.32800146","-5.24404358","","null",""
"681","CONSORCIO TRANSMANTARO S.A.","20383316473","PPC DEL EIA-D DEL PROYECTO ENLACE 500 KV MANTARO - NUEVA YANANGO - CARAPONGO Y SUBESTACIONES ASOCIADAS""""","SIN UNIDAD","PPC","Electricidad","21/11/2018","Aprobado","SIN DESCRIPCION","-75.75437336","-11.48650944","","null",""
"684","CONCESIONARIA INTEROCEANICA SUR TRAMO 2 S.A.","20511125040","","","ITS","Transportes","02/06/2020","Aprobado","SIN DESCRIPCION","-71.36089926","-13.65938825","","null",""
"685","PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL","20503503639","","","ITS","Transportes","10/10/2022","Aprobado","SIN DESCRIPCION","-76.47314104","-9.87677721","","null",""
"686","PERU LNG S.R.L.","20506342563","","PAMPA MELCHORITA","ITS","Hidrocarburos","07/11/2022","Aprobado","SIN DESCRIPCION","-76.29822787","-13.24337504","","null",""
"688","CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.","20511129975","","","ITS","Transportes","10/06/2022","Aprobado","SIN DESCRIPCION","-70.38943147","-13.141906","","null",""
"690","AUTOPISTA DEL NORTE S.A.C.","20520929658","","","ITS","Transportes","04/04/2022","Aprobado","SIN DESCRIPCION","-78.60604978","-8.92999687","","null",""
"704","GOBIERNO REGIONAL LA LIBERTAD","20440374248","","SIN UNIDAD","","Agricultura","21/02/2018","Aprobado","SIN DESCRIPCION","-77.66279276","-7.7223418","","null",""
"706","","20423075059","","SIN UNIDAD","ITS","Electricidad","20/10/2017","Aprobado","SIN DESCRIPCION","-70.05149039","-15.83163945","","null",""
"707","","20305875539","","LOTE XIII-B","ITS","Hidrocarburos","18/10/2019","Aprobado","SIN DESCRIPCION","-80.99367281","-5.35948095","","null",""
"708","CONCESIONARIA PUERTO AMAZONAS S.A.","20543480291","","SIN UNIDAD","ITS","Transportes","13/12/2017","Aprobado","SIN DESCRIPCION","-76.15437193","-5.85620801","","null",""
"691","","20602114091","","SIN UNIDAD","IGAPRO","Agricultura","12/09/2022","Aprobado","SIN DESCRIPCION","-78.50397","-8.98094","","null",""
"693","","20511129975","","SIN UNIDAD","ITS","Transportes","10/04/2018","Aprobado","SIN DESCRIPCION","-69.31364626","-12.57580347","","null",""
"694","AUTOPISTA DEL NORTE S.A.C.","20520929658","","","ITS","Transportes","28/10/2022","Aprobado","SIN DESCRIPCION","-78.52135","-8.04123","","null",""
"695","HUAURA POWER GROUP S.A.","20552721668","LINEA DE TRANSMISION EN 66 KV S.E. YARUCAYA-S.E. ANDAHUASI","L.T. YARUCAYA","ITS","Electricidad","09/08/2016","Aprobado","SIN DESCRIPCION","-77.1711","-11.0848","","null",""
"696","AUTOPISTA DEL NORTE S.A.C.","20520929658","","","ITS","Transportes","31/03/2022","Aprobado","SIN DESCRIPCION","-78.51670177","-9.07043795","","null",""
"697","INNOVA AMBIENTAL S.A.","20302891452","","","ITS","","06/11/2020","Aprobado","SIN DESCRIPCION","-76.60189149","-12.44379058","","null",""
"698","PLUSPETROL NORTE S.A.","20504311342","LOTE 8","LOTE 8","ITS","Hidrocarburos","08/11/2017","Aprobado","SIN DESCRIPCION","-75.05944332","-3.80834021","","null",""
"670","IXM PERU S.A.","20492498701","","LOUIS DREYFUS","MEIA-d","","15/03/2019","Aprobado","SIN DESCRIPCION","-77.12777713","-12.04305219","","null",""
"671","LUZ DEL SUR S.A.A.","20331898008","","","","Electricidad","10/07/2018","Aprobado","SIN DESCRIPCION","-76.96519849","-12.21193688","","null",""
"672","EMPRESA MUNICIPAL ADMINISTRADORA DE PEAJE DE LIMA (EMAPE S.A.)","20100063337","","SIN UNIDAD","","Transportes","12/05/2017","Aprobado","SIN DESCRIPCION","-77.02389187","-12.09456276","","null",""
"673","MINSUR S. A.","20100136741","","","ITS","","19/07/2022","Aprobado","SIN DESCRIPCION","-76.17352788","-13.77951092","","null",""
"674","CEPSA PERUANA S.A.C.","20516908930","","LOTE 131","ITS","Hidrocarburos","29/03/2017","Aprobado","SIN DESCRIPCION","-75.10423389","-8.83863417","","null",""
"675","CONSORCIO TRANSMANTARO S.A.","20383316473","","","ITS","Electricidad","02/08/2021","Aprobado","SIN DESCRIPCION","-76.18986905","-9.84673049","","null",""
"676","","20503238463","","LOTE Z-1","ITS","Hidrocarburos","22/03/2018","Aprobado","SIN DESCRIPCION","-80.7395","-3.605","","null",""
"679","","20511125040","","","ITS","Transportes","04/10/2022","Aprobado","SIN DESCRIPCION","-70.91022501","-13.55934482","","null",""
"1236","CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.","20511129975","","","ITS","Transportes","27/08/2020","Aprobado","SIN DESCRIPCION","-70.39899865","-13.15209764","","null",""
"1237","PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL","20503503639","SOLICITA REVISION Y APROBACION DE LA PROPUESTA DE TDR DEL EIA-D DEL PROYECTO: CONSTRUCCION Y MEJORAMIENTO DE LA CARRETERA CENTRAL,TRAMO: AUTOPISTA PTE. LOS ANGELES - RICARDO PALMA Y EL PLAN DE PARTIC*","","","Transportes","14/08/2018","Aprobado","SIN DESCRIPCION","-76.73850797","-11.96213824","","null",""
"1238","IMPALA TERMINALS PERU S.A.C.","20506377600","","ALMACEN IMPALA","ITS","","25/10/2017","Aprobado","SIN DESCRIPCION","-77.13228827","-12.04521648","","null",""
"1239","NUEVA ESPERANZA HIDRO","20521859807","","L.T. ANTO RUIZ-ONOCORA","","Electricidad","19/06/2017","Aprobado","SIN DESCRIPCION","-70.4853","-14.2033","","null",""
"1241","APUMAYO S.A.C.","20547735014","","UNIDAD MINERA APUMAYO","","","07/10/2021","Aprobado","SIN DESCRIPCION","-73.92278038","-14.99647628","","null",""
"1286","MARCOBRE S.A.C.","20508972734","","MINA JUSTA","ITS","","11/03/2022","Aprobado","SIN DESCRIPCION","-75.06645135","-15.1504082","","null",""
"1287","ERA NOVA DEVELOPMENT S.A.","20553496064","","ICA-AREQUIPA","ITS","Electricidad","11/03/2022","Aprobado","SIN DESCRIPCION","-75.05264813","-15.0488889","","null",""
"1289","COMPLEJO AMBIENTAL DE LA SELVA S.A.C.","20606324520","","","","","20/01/2021","Aprobado","SIN DESCRIPCION","-74.88756104","-8.3782669","","null",""
"1430","MUNICIPALIDAD DISTRITAL DE SAN MARCOS","20166544000","MEJORAMIENTO DEL SERVICIO DE PROTECCION EN EL TRAMO PUENTE AMPICHACA EN EL CENTRO POBLADO DE PICHIU QUINHUARAGRA, DISTRITO DE SAN MARCOS - PROVINCIA DE HUARI - DEPARTAMENTO DE ANCASH","MURO AMPICHACA","","Agricultura","25/04/2022","Aprobado","SIN DESCRIPCION","-77.18487446","-9.65813151","","null",""
"1431","CIA MINERA PODEROSA S A","20137025354","PLAN DE PARTICIPACION CIUDADANA DE LA SEGUNDA MODIFICACION DEL EIA DE LA UNIDAD SANTA MARIA","SANTA MARIA","PPC","","11/11/2022","Aprobado","SIN DESCRIPCION","-77.63974501","-7.76330945","","null",""
"1432","EMPRESA MINERA LOS QUENUALES S.A.","20332907990","","U.M. CONTONGA","ITS","","25/05/2021","Aprobado","SIN DESCRIPCION","-77.07966957","-9.50047917","","null",""
"1434","","20506675457","U.M. TOROMOCHO","U.M. TOROMOCHO","ITS","","22/09/2017","Aprobado","SIN DESCRIPCION","-76.14244731","-11.60848354","","null",""
"1435","","20132367800","","U.M. RETAMAS","ITS","","17/07/2017","Aprobado","SIN DESCRIPCION","-77.45133776","-8.04570552","","null",""
"1147","SHAHUINDO S.A.C.","20505792042","QUINTO ITS DE LA MEIA DEL PROYECTO MINERO SHAHUINDO","U.M. SHAHUINDO","ITS","","13/11/2018","Aprobado","SIN DESCRIPCION","-78.2019","-7.6121","","null",""
"1150","GOBIERNO REGIONAL DE HUANCAVELICA","20486020882","PIP %u201CMEJORAMIENTO DE LA CARRETERA CRUCE SALCAHUASI - SAN ANTONIO - PUENTE CHIQUIACC - CRUCE HUACHOCOLPA - SURCUBAMBA - ABRA VISTA ALEGRE - TINTAY PUNCO - PUERTO SAN ANTONIO RUTA HV 101, TAYACAJA %u2013 HUANCAVELICA%u201D","SIN UNIDAD","","Transportes","23/03/2018","Aprobado","SIN DESCRIPCION","-74.56010349","-12.15238724","","null",""
"1151","SOCIEDAD MINERA AUSTRIA DUVAZ S.A.C.","20100102171","TERCER ITS UEA AUSTRIA DUVAZ","AUSTRIA DUVAZ","ITS","","10/12/2020","Aprobado","SIN DESCRIPCION","-76.14022921","-11.59753343","","null",""
"1291","CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.","20601375932","","","ITS","Transportes","28/08/2019","Aprobado","SIN DESCRIPCION","-69.17072321","-12.29990694","","null",""
"1292","","20499432021","","TGP","ITS","Hidrocarburos","07/07/2016","Aprobado","SIN DESCRIPCION","-76.3975","-13.0926","","null",""
"1294","","20100147514","SEGUNDO ITS DE LA UM TOQUEPALA","TOQUEPALA","ITS","","31/12/2020","Aprobado","SIN DESCRIPCION","-70.6144993","-17.25638072","","null",""
"1296","AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS","20602114091","","SIN UNIDAD","IGAPRO","Agricultura","13/12/2022","Aprobado","SIN DESCRIPCION","-78.97830756","-8.02837234","","null",""
"1341","OLYMPIC PERU INC SUCURSAL DEL PERU","20305875539","","LOTE XIII-A","","Hidrocarburos","23/10/2019","Aprobado","SIN DESCRIPCION","-81.05366671","-4.9092574","","null",""
"1342","","20567129331","","C.T. IQUITOS NUEVA","ITS","Electricidad","31/10/2018","Aprobado","SIN DESCRIPCION","-73.21923662","-3.64086648","","null",""
"1343","PROVIAS NACIONAL - MTC","20503503639","","SIN UNIDAD","","Transportes","03/04/2018","Aprobado","SIN DESCRIPCION","-76.70442962","-11.94097532","","null",""
"1344","EMPRESA MUNICIPAL ADMINISTRADORA DE PEAJE DE LIMA (EMAPE S.A.)","20100063337","","SIN UNIDAD","","Transportes","11/05/2017","Aprobado","SIN DESCRIPCION","-77.05388547","-12.0394045","","null",""
"1345","MINISTERIO DE TRANSPORTES Y COMUNICACIONES","20131379944","","","ITS","Transportes","05/03/2020","Aprobado","SIN DESCRIPCION","-72.06715109","-13.39067752","","null",""
"1346","","20100079501","","SAN GABRIEL","ITS","","07/12/2021","Aprobado","SIN DESCRIPCION","-70.58141571","-16.20447517","","null",""
"1436","HORTIFRUT-TAL S.A.C.","20559912353","","FUNDO EL TUMI","","Agricultura","29/08/2017","Aprobado","SIN DESCRIPCION","-78.59568743","-8.56638157","","null",""
"1438","SAVIA PERU S.A.","20203058781","","LOTE Z-2B","ITS","Hidrocarburos","05/08/2020","Aprobado","SIN DESCRIPCION","-81.28962807","-4.67457406","","null",""
"1439","","20100153832","LOTE IV","LOTE IV","ITS","Hidrocarburos","04/06/2018","Aprobado","SIN DESCRIPCION","-81.17521553","-4.47844352","","null",""
"1440","","20168702346","","LOTE VII/VI","ITS","Hidrocarburos","11/08/2016","Aprobado","SIN DESCRIPCION","-81.2428","-4.4909","","null",""
"1441","ENGIE ENERGIA PERU S.A.","20333363900","INFORME TECNICO SUSTENTATORIO PROYECTO DE AMPLIACION DE COMPONENTES AUXILIARES EN ZONA DE EMBALSE SHAPIRINGO C.H. QUITARACSA","","ITS","Electricidad","30/09/2020","Aprobado","SIN DESCRIPCION","-77.81454141","-8.76740501","","null",""
"1152","CONSORCIO DE INGENIEROS EJECUTORES MINEROS S.A.","20101250572","U.M. TACAZA","SIN UNIDAD","ITS","","22/01/2018","Aprobado","SIN DESCRIPCION","-70.72425468","-15.62486464","","null",""
"1153","MUNICIPALIDAD DISTRITAL DE QUINJALCA","20165779283","","SIN UNIDAD","","Transportes","07/03/2017","Aprobado","SIN DESCRIPCION","-77.69904074","-6.11455011","","null",""
"1154","AGRORURAL-PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL","20477936882","CONSTRUCCION DE LA REPRESA JARUMAS II","CONSTRUCCION DE LA REPRESA JARUMAS II","","Agricultura","29/01/2021","Aprobado","SIN DESCRIPCION","-69.94295455","-17.37338805","","null",""
"1155","SURVIAL S.A.","20517216241","","CONCESION SURVIAL","ITS","Transportes","07/07/2020","Aprobado","SIN DESCRIPCION","-72.59970694","-13.55096788","","null",""
"1156","MUNICIPALIDAD DISTRITAL DE JANGAS","20206179776","MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DE LAVIA VECINAL DEL PUENTE ITALIA HASTA LA LOCALIDAD DE HUANJA, DISTRITO DE JANGAS - PROVINCIA DE HUARAZ - DEPARTAMENTO DE ANCASH","TRANSPORTE","","Transportes","08/07/2020","Aprobado","SIN DESCRIPCION","-77.56092398","-9.43654581","","null",""
"1157","MINERA LAS BAMBAS S.A.","20538428524","","LAS BAMBAS","PPC","","31/10/2022","Aprobado","SIN DESCRIPCION","-72.32606852","-14.06871772","","null",""
"1298","CONCESIONARIA IIRSA NORTE S.A.","20511004251","","TRAMO IV","ITS","Transportes","18/03/2022","Aprobado","SIN DESCRIPCION","-79.17686972","-5.99870468","","null",""
"1301","CONCESIONARIA IIRSA NORTE S.A.","20511004251","","","ITS","Transportes","25/10/2019","Aprobado","SIN DESCRIPCION","-78.4924922","-5.71368074","","null",""
"1302","PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL","20503503639","SOLICITUD DE CLASIFICACION DE ESTUDIO AMBIENTALES DEL PROYECTO MEJORAMIENTO Y CONSTRUCCION DE LA CARRETERA SAN JERONIMO DE SURCO - MATUCANA","MEJORAMIENTO Y CONSTRUCCION DE LA CARRETERA SAN JERONIMO DE SURCO - MATUCANA","","Transportes","24/09/2018","Aprobado","SIN DESCRIPCION","-76.44724561","-11.88611548","","null",""
"1347","PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL","20503503639","SOLICITUD DE LA EVAP DEL PROYECTO MEJORAMIENTO DEL CORREDOR VIAL APURIMAC - CUSCO, TRAMO PUENTE SAYHUA - DV. COLQUEMARCA","MEJORAMIENTO DEL CORREDOR VIAL APURIMAC - CUSCO, TRAMO PUENTE SAYHUA - DV. COLQUEMARCA","","Transportes","18/10/2018","Aprobado","SIN DESCRIPCION","-72.06812095","-14.07110415","","null",""
"1348","MINERA LAS BAMBAS S.A.","20538428524","","LAS BAMBAS","ITS","","06/07/2022","Aprobado","SIN DESCRIPCION","-72.31043183","-14.07406315","","null",""
"1350","GOBIERNO REGIONAL DE PASCO","20489252270","","","","Agricultura","23/12/2021","Aprobado","SIN DESCRIPCION","-75.28845259","-10.83918843","","null",""
"1351","PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL","20503503639","","SIN UNIDAD","","Transportes","19/03/2018","Aprobado","SIN DESCRIPCION","-71.82437","-16.56306802","","null",""
"1443","GOBIERNO REGIONAL DE MADRE DE DIOS","20527143200","MEJORAMIENTO VIAL DE CASCO URBANO DE LA CIUDAD DE PUERTO MALDONADO, DISTRITO Y PROVINCIA DE TAMBOPATA, DEPARTAMENTO MADRE DE DIOS","SIN UNIDAD","","Transportes","08/04/2017","Aprobado","SIN DESCRIPCION","-69.18939849","-12.5935225","","null",""
"1444","EMPRESA MUNICIPAL ADMINISTRADORA DE PEAJE DE LIMA (EMAPE S.A.)","20100063337","","SIN UNIDAD","","Transportes","28/04/2017","Aprobado","SIN DESCRIPCION","-76.8956533","-12.15554606","","null",""
"1445","CONSORCIO TRANSMANTARO S.A.","20383316473","","","MEIA-d","Electricidad","22/02/2022","Aprobado","SIN DESCRIPCION","-76.15545893","-9.91039491","","null",""
"1446","PROVIAS NACIONAL - MTC","20503503639","","SIN UNIDAD","ITS","Transportes","05/04/2018","Aprobado","SIN DESCRIPCION","-74.89822924","-10.33954082","","null",""
"1158","LIMA AIRPORT PARTNERS S.R.L.","20501577252","","","ITS","Transportes","09/01/2019","Aprobado","SIN DESCRIPCION","-77.11823595","-12.00663241","","null",""
